Nelemtj = 608, ElemNodeEnd = 127, ElemMyelenEnd = 607
(Nodeid,phi):  (0,117.421),  (1,117.422),  (2,42.5295),  (3,0.60238),  (4,0.0086045),  (5,-0.000939453),  (6,-0.00109215),  (7,-0.00109532),  (8,-0.00109536),  (9,-0.00109536),  (10,-0.00109536),  (11,-0.00109536),  (12,-0.00109536),  (13,-0.00109536),  (14,-0.00109536),  (15,-0.00109536),  (16,-0.00109536),  (17,-0.00109536),  (18,-0.00109536),  (19,-0.00109536),  (20,-0.00109536),  (21,-0.00109536),  (22,-0.00109536),  (23,-0.00109536),  (24,-0.00109536),  (25,-0.00109536),  (26,-0.00109536),  (27,-0.00109536),  (28,-0.00109536),  (29,-0.00109536),  (30,-0.00109536),  (31,-0.00109535), 
frontloc = 0.00179317, frontloc_old = 0.00175, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ISOV1_21.chk" (0s, XML)
Steps: 2200000  Time: 0.022       
 CPU Time: 48.516 min.
(Nodeid,phi):  (0,117.405),  (1,117.406),  (2,45.257),  (3,0.64284),  (4,0.0092531),  (5,-0.000930783),  (6,-0.00109372),  (7,-0.0010971),  (8,-0.00109715),  (9,-0.00109715),  (10,-0.00109715),  (11,-0.00109715),  (12,-0.00109715),  (13,-0.00109715),  (14,-0.00109715),  (15,-0.00109715),  (16,-0.00109715),  (17,-0.00109715),  (18,-0.00109715),  (19,-0.00109715),  (20,-0.00109715),  (21,-0.00109715),  (22,-0.00109715),  (23,-0.00109715),  (24,-0.00109715),  (25,-0.00109715),  (26,-0.00109715),  (27,-0.00109715),  (28,-0.00109715),  (29,-0.00109715),  (30,-0.00109715),  (31,-0.00109714), 
frontloc = 0.00183183, frontloc_old = 0.00179317, cond. vel. = 0.0386634 m/s

Writing: "ThinLine2DTestL06ISOV1_22.chk" (0s, XML)
Steps: 2300000  Time: 0.023       
 CPU Time: 48.5263 min.
(Nodeid,phi):  (0,117.385),  (1,117.386),  (2,48.0055),  (3,0.68449),  (4,0.00992086),  (5,-0.000921773),  (6,-0.00109525),  (7,-0.00109885),  (8,-0.0010989),  (9,-0.0010989),  (10,-0.0010989),  (11,-0.0010989),  (12,-0.0010989),  (13,-0.0010989),  (14,-0.0010989),  (15,-0.0010989),  (16,-0.0010989),  (17,-0.0010989),  (18,-0.0010989),  (19,-0.0010989),  (20,-0.0010989),  (21,-0.0010989),  (22,-0.0010989),  (23,-0.0010989),  (24,-0.0010989),  (25,-0.0010989),  (26,-0.0010989),  (27,-0.0010989),  (28,-0.0010989),  (29,-0.0010989),  (30,-0.0010989),  (31,-0.00109889), 
frontloc = 0.001875, frontloc_old = 0.00183183, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ISOV1_23.chk" (0s, XML)
Steps: 2400000  Time: 0.024       
 CPU Time: 48.5272 min.
(Nodeid,phi):  (0,117.362),  (1,117.363),  (2,50.7567),  (3,0.727362),  (4,0.0106083),  (5,-0.000912413),  (6,-0.00109674),  (7,-0.00110057),  (8,-0.00110062),  (9,-0.00110062),  (10,-0.00110062),  (11,-0.00110062),  (12,-0.00110062),  (13,-0.00110062),  (14,-0.00110062),  (15,-0.00110062),  (16,-0.00110062),  (17,-0.00110062),  (18,-0.00110062),  (19,-0.00110062),  (20,-0.00110062),  (21,-0.00110062),  (22,-0.00110062),  (23,-0.00110062),  (24,-0.00110062),  (25,-0.00110062),  (26,-0.00110062),  (27,-0.00110062),  (28,-0.00110062),  (29,-0.00110062),  (30,-0.00110062),  (31,-0.00110061), 
frontloc = 0.00191366, frontloc_old = 0.001875, cond. vel. = 0.0386634 m/s

Writing: "ThinLine2DTestL06ISOV1_24.chk" (0s, XML)
Steps: 2500000  Time: 0.025       
 CPU Time: 48.542 min.
(Nodeid,phi):  (0,117.335),  (1,117.337),  (2,53.496),  (3,0.771594),  (4,0.0113176),  (5,-0.000902669),  (6,-0.00109819),  (7,-0.00110225),  (8,-0.0011023),  (9,-0.0011023),  (10,-0.0011023),  (11,-0.0011023),  (12,-0.0011023),  (13,-0.0011023),  (14,-0.0011023),  (15,-0.0011023),  (16,-0.0011023),  (17,-0.0011023),  (18,-0.0011023),  (19,-0.0011023),  (20,-0.0011023),  (21,-0.0011023),  (22,-0.0011023),  (23,-0.0011023),  (24,-0.0011023),  (25,-0.0011023),  (26,-0.0011023),  (27,-0.0011023),  (28,-0.0011023),  (29,-0.0011023),  (30,-0.0011023),  (31,-0.00110229), 
frontloc = 0.00195683, frontloc_old = 0.00191366, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ISOV1_25.chk" (0s, XML)
Steps: 2600000  Time: 0.026       
 CPU Time: 48.507 min.
(Nodeid,phi):  (0,117.306),  (1,117.307),  (2,56.2134),  (3,0.817431),  (4,0.0120528),  (5,-0.000892479),  (6,-0.0010996),  (7,-0.0011039),  (8,-0.00110395),  (9,-0.00110396),  (10,-0.00110396),  (11,-0.00110396),  (12,-0.00110396),  (13,-0.00110396),  (14,-0.00110396),  (15,-0.00110396),  (16,-0.00110396),  (17,-0.00110396),  (18,-0.00110396),  (19,-0.00110396),  (20,-0.00110396),  (21,-0.00110396),  (22,-0.00110396),  (23,-0.00110396),  (24,-0.00110396),  (25,-0.00110396),  (26,-0.00110396),  (27,-0.00110396),  (28,-0.00110396),  (29,-0.00110396),  (30,-0.00110395),  (31,-0.00110395), 
frontloc = 0.002, frontloc_old = 0.00195683, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ISOV1_26.chk" (0s, XML)
Steps: 2700000  Time: 0.027       
 CPU Time: 48.5021 min.
(Nodeid,phi):  (0,117.273),  (1,117.274),  (2,58.9029),  (3,0.86523),  (4,0.0128195),  (5,-0.00088175),  (6,-0.00110097),  (7,-0.00110552),  (8,-0.00110558),  (9,-0.00110558),  (10,-0.00110558),  (11,-0.00110558),  (12,-0.00110558),  (13,-0.00110558),  (14,-0.00110558),  (15,-0.00110558),  (16,-0.00110558),  (17,-0.00110558),  (18,-0.00110558),  (19,-0.00110558),  (20,-0.00110558),  (21,-0.00110558),  (22,-0.00110558),  (23,-0.00110558),  (24,-0.00110558),  (25,-0.00110558),  (26,-0.00110558),  (27,-0.00110558),  (28,-0.00110558),  (29,-0.00110558),  (30,-0.00110558),  (31,-0.00110557), 
frontloc = 0.00204317, frontloc_old = 0.002, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ISOV1_27.chk" (0s, XML)
Steps: 2800000  Time: 0.028       
 CPU Time: 48.4895 min.
(Nodeid,phi):  (0,117.237),  (1,117.239),  (2,61.5627),  (3,0.91545),  (4,0.0136252),  (5,-0.000870364),  (6,-0.0011023),  (7,-0.00110711),  (8,-0.00110717),  (9,-0.00110717),  (10,-0.00110717),  (11,-0.00110717),  (12,-0.00110717),  (13,-0.00110717),  (14,-0.00110717),  (15,-0.00110717),  (16,-0.00110717),  (17,-0.00110717),  (18,-0.00110717),  (19,-0.00110717),  (20,-0.00110717),  (21,-0.00110717),  (22,-0.00110717),  (23,-0.00110717),  (24,-0.00110717),  (25,-0.00110717),  (26,-0.00110717),  (27,-0.00110717),  (28,-0.00110717),  (29,-0.00110717),  (30,-0.00110717),  (31,-0.00110716), 
frontloc = 0.00208634, frontloc_old = 0.00204317, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ISOV1_28.chk" (0s, XML)
Steps: 2900000  Time: 0.029       
 CPU Time: 48.5241 min.
(Nodeid,phi):  (0,117.199),  (1,117.201),  (2,64.1939),  (3,0.968635),  (4,0.0144786),  (5,-0.000858183),  (6,-0.00110357),  (7,-0.00110866),  (8,-0.00110873),  (9,-0.00110873),  (10,-0.00110873),  (11,-0.00110873),  (12,-0.00110873),  (13,-0.00110873),  (14,-0.00110873),  (15,-0.00110873),  (16,-0.00110873),  (17,-0.00110873),  (18,-0.00110873),  (19,-0.00110873),  (20,-0.00110873),  (21,-0.00110873),  (22,-0.00110873),  (23,-0.00110873),  (24,-0.00110873),  (25,-0.00110873),  (26,-0.00110873),  (27,-0.00110873),  (28,-0.00110873),  (29,-0.00110873),  (30,-0.00110873),  (31,-0.00110872), 
frontloc = 0.002125, frontloc_old = 0.00208634, cond. vel. = 0.0386634 m/s

Writing: "ThinLine2DTestL06ISOV1_29.chk" (0s, XML)
Steps: 3000000  Time: 0.03        
 CPU Time: 48.5119 min.
(Nodeid,phi):  (0,117.159),  (1,117.16),  (2,66.7995),  (3,1.0254),  (4,0.0153895),  (5,-0.000845047),  (6,-0.0011048),  (7,-0.00111019),  (8,-0.00111026),  (9,-0.00111026),  (10,-0.00111026),  (11,-0.00111026),  (12,-0.00111026),  (13,-0.00111026),  (14,-0.00111026),  (15,-0.00111026),  (16,-0.00111026),  (17,-0.00111026),  (18,-0.00111026),  (19,-0.00111026),  (20,-0.00111026),  (21,-0.00111026),  (22,-0.00111026),  (23,-0.00111026),  (24,-0.00111026),  (25,-0.00111026),  (26,-0.00111026),  (27,-0.00111026),  (28,-0.00111026),  (29,-0.00111026),  (30,-0.00111026),  (31,-0.00111025), 
frontloc = 0.00216817, frontloc_old = 0.002125, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ISOV1_30.chk" (0s, XML)
Steps: 3100000  Time: 0.031       
 CPU Time: 48.4987 min.
(Nodeid,phi):  (0,117.116),  (1,117.117),  (2,69.3834),  (3,1.0864),  (4,0.0163686),  (5,-0.000830786),  (6,-0.00110598),  (7,-0.00111169),  (8,-0.00111176),  (9,-0.00111176),  (10,-0.00111176),  (11,-0.00111176),  (12,-0.00111176),  (13,-0.00111176),  (14,-0.00111176),  (15,-0.00111176),  (16,-0.00111176),  (17,-0.00111176),  (18,-0.00111176),  (19,-0.00111176),  (20,-0.00111176),  (21,-0.00111176),  (22,-0.00111176),  (23,-0.00111176),  (24,-0.00111176),  (25,-0.00111176),  (26,-0.00111176),  (27,-0.00111176),  (28,-0.00111176),  (29,-0.00111176),  (30,-0.00111176),  (31,-0.00111175), 
frontloc = 0.00220683, frontloc_old = 0.00216817, cond. vel. = 0.0386634 m/s

Writing: "ThinLine2DTestL06ISOV1_31.chk" (0s, XML)
Steps: 3200000  Time: 0.032       
 CPU Time: 48.5405 min.
(Nodeid,phi):  (0,117.071),  (1,117.072),  (2,71.9493),  (3,1.15234),  (4,0.017427),  (5,-0.000815223),  (6,-0.0011071),  (7,-0.00111316),  (8,-0.00111323),  (9,-0.00111323),  (10,-0.00111323),  (11,-0.00111323),  (12,-0.00111323),  (13,-0.00111323),  (14,-0.00111323),  (15,-0.00111323),  (16,-0.00111323),  (17,-0.00111323),  (18,-0.00111323),  (19,-0.00111323),  (20,-0.00111323),  (21,-0.00111323),  (22,-0.00111323),  (23,-0.00111323),  (24,-0.00111323),  (25,-0.00111323),  (26,-0.00111323),  (27,-0.00111323),  (28,-0.00111323),  (29,-0.00111323),  (30,-0.00111323),  (31,-0.00111322), 
frontloc = 0.00222174, frontloc_old = 0.00220683, cond. vel. = 0.014908 m/s

Writing: "ThinLine2DTestL06ISOV1_32.chk" (0s, XML)
Steps: 3300000  Time: 0.033       
 CPU Time: 48.5568 min.
(Nodeid,phi):  (0,117.023),  (1,117.025),  (2,74.4992),  (3,1.22389),  (4,0.0185756),  (5,-0.000798182),  (6,-0.00110817),  (7,-0.0011146),  (8,-0.00111468),  (9,-0.00111468),  (10,-0.00111468),  (11,-0.00111468),  (12,-0.00111468),  (13,-0.00111468),  (14,-0.00111468),  (15,-0.00111468),  (16,-0.00111468),  (17,-0.00111468),  (18,-0.00111468),  (19,-0.00111468),  (20,-0.00111468),  (21,-0.00111468),  (22,-0.00111468),  (23,-0.00111468),  (24,-0.00111468),  (25,-0.00111468),  (26,-0.00111468),  (27,-0.00111468),  (28,-0.00111468),  (29,-0.00111468),  (30,-0.00111468),  (31,-0.00111467), 
frontloc = 0.00227826, frontloc_old = 0.00222174, cond. vel. = 0.0565206 m/s

Writing: "ThinLine2DTestL06ISOV1_33.chk" (0s, XML)
Steps: 3400000  Time: 0.034       
 CPU Time: 48.5538 min.
(Nodeid,phi):  (0,116.974),  (1,116.975),  (2,77.0329),  (3,1.30172),  (4,0.0198252),  (5,-0.00077949),  (6,-0.00110917),  (7,-0.00111601),  (8,-0.00111609),  (9,-0.0011161),  (10,-0.0011161),  (11,-0.0011161),  (12,-0.0011161),  (13,-0.0011161),  (14,-0.0011161),  (15,-0.0011161),  (16,-0.0011161),  (17,-0.0011161),  (18,-0.0011161),  (19,-0.0011161),  (20,-0.0011161),  (21,-0.0011161),  (22,-0.0011161),  (23,-0.0011161),  (24,-0.0011161),  (25,-0.0011161),  (26,-0.0011161),  (27,-0.0011161),  (28,-0.0011161),  (29,-0.0011161),  (30,-0.00111609),  (31,-0.00111609), 
frontloc = 0.00229317, frontloc_old = 0.00227826, cond. vel. = 0.014908 m/s

Writing: "ThinLine2DTestL06ISOV1_34.chk" (0s, XML)
Steps: 3500000  Time: 0.035       
 CPU Time: 48.5706 min.
(Nodeid,phi):  (0,116.922),  (1,116.924),  (2,79.5472),  (3,1.38645),  (4,0.0211859),  (5,-0.000758986),  (6,-0.00111011),  (7,-0.00111739),  (8,-0.00111748),  (9,-0.00111748),  (10,-0.00111748),  (11,-0.00111748),  (12,-0.00111748),  (13,-0.00111748),  (14,-0.00111748),  (15,-0.00111748),  (16,-0.00111748),  (17,-0.00111748),  (18,-0.00111748),  (19,-0.00111748),  (20,-0.00111748),  (21,-0.00111748),  (22,-0.00111748),  (23,-0.00111748),  (24,-0.00111748),  (25,-0.00111748),  (26,-0.00111748),  (27,-0.00111748),  (28,-0.00111748),  (29,-0.00111748),  (30,-0.00111748),  (31,-0.00111748), 
frontloc = 0.00233183, frontloc_old = 0.00229317, cond. vel. = 0.0386634 m/s

Writing: "ThinLine2DTestL06ISOV1_35.chk" (0s, XML)
Steps: 3600000  Time: 0.036       
 CPU Time: 48.5515 min.
(Nodeid,phi):  (0,116.869),  (1,116.87),  (2,82.0359),  (3,1.47868),  (4,0.022667),  (5,-0.000736521),  (6,-0.00111098),  (7,-0.00111875),  (8,-0.00111885),  (9,-0.00111885),  (10,-0.00111885),  (11,-0.00111885),  (12,-0.00111885),  (13,-0.00111885),  (14,-0.00111885),  (15,-0.00111885),  (16,-0.00111885),  (17,-0.00111885),  (18,-0.00111885),  (19,-0.00111885),  (20,-0.00111885),  (21,-0.00111885),  (22,-0.00111885),  (23,-0.00111885),  (24,-0.00111885),  (25,-0.00111885),  (26,-0.00111885),  (27,-0.00111885),  (28,-0.00111885),  (29,-0.00111885),  (30,-0.00111885),  (31,-0.00111884), 
frontloc = 0.002375, frontloc_old = 0.00233183, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ISOV1_36.chk" (0s, XML)
Steps: 3700000  Time: 0.037       
 CPU Time: 48.5494 min.
(Nodeid,phi):  (0,116.814),  (1,116.815),  (2,84.4896),  (3,1.57891),  (4,0.0242767),  (5,-0.000711961),  (6,-0.00111179),  (7,-0.00112008),  (8,-0.00112018),  (9,-0.00112018),  (10,-0.00112018),  (11,-0.00112018),  (12,-0.00112018),  (13,-0.00112018),  (14,-0.00112018),  (15,-0.00112018),  (16,-0.00112018),  (17,-0.00112018),  (18,-0.00112018),  (19,-0.00112018),  (20,-0.00112018),  (21,-0.00112018),  (22,-0.00112018),  (23,-0.00112018),  (24,-0.00112018),  (25,-0.00112018),  (26,-0.00112018),  (27,-0.00112018),  (28,-0.00112018),  (29,-0.00112018),  (30,-0.00112018),  (31,-0.00112017), 
frontloc = 0.0023854, frontloc_old = 0.002375, cond. vel. = 0.0104031 m/s

Writing: "ThinLine2DTestL06ISOV1_37.chk" (0s, XML)
Steps: 3800000  Time: 0.038       
 CPU Time: 48.5529 min.
(Nodeid,phi):  (0,116.757),  (1,116.758),  (2,86.8963),  (3,1.68762),  (4,0.0260228),  (5,-0.000685186),  (6,-0.00111252),  (7,-0.00112138),  (8,-0.00112149),  (9,-0.00112149),  (10,-0.00112149),  (11,-0.00112149),  (12,-0.00112149),  (13,-0.00112149),  (14,-0.00112149),  (15,-0.00112149),  (16,-0.00112149),  (17,-0.00112149),  (18,-0.00112149),  (19,-0.00112149),  (20,-0.00112149),  (21,-0.00112149),  (22,-0.00112149),  (23,-0.00112149),  (24,-0.00112149),  (25,-0.00112149),  (26,-0.00112149),  (27,-0.00112149),  (28,-0.00112149),  (29,-0.00112149),  (30,-0.00112149),  (31,-0.00112149), 
frontloc = 0.00241366, frontloc_old = 0.0023854, cond. vel. = 0.0282603 m/s

Writing: "ThinLine2DTestL06ISOV1_38.chk" (0s, XML)
Steps: 3900000  Time: 0.039       
 CPU Time: 48.5959 min.
(Nodeid,phi):  (0,116.698),  (1,116.7),  (2,89.2422),  (3,1.80524),  (4,0.027912),  (5,-0.000656085),  (6,-0.00111318),  (7,-0.00112266),  (8,-0.00112278),  (9,-0.00112278),  (10,-0.00112278),  (11,-0.00112278),  (12,-0.00112278),  (13,-0.00112278),  (14,-0.00112278),  (15,-0.00112278),  (16,-0.00112278),  (17,-0.00112278),  (18,-0.00112278),  (19,-0.00112278),  (20,-0.00112278),  (21,-0.00112278),  (22,-0.00112278),  (23,-0.00112278),  (24,-0.00112278),  (25,-0.00112278),  (26,-0.00112278),  (27,-0.00112278),  (28,-0.00112278),  (29,-0.00112278),  (30,-0.00112278),  (31,-0.00112277), 
frontloc = 0.00245683, frontloc_old = 0.00241366, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ISOV1_39.chk" (0s, XML)
Steps: 4000000  Time: 0.04        
 CPU Time: 48.5403 min.
(Nodeid,phi):  (0,116.638),  (1,116.639),  (2,91.5129),  (3,1.93217),  (4,0.0299509),  (5,-0.000624552),  (6,-0.00111376),  (7,-0.00112391),  (8,-0.00112404),  (9,-0.00112404),  (10,-0.00112404),  (11,-0.00112404),  (12,-0.00112404),  (13,-0.00112404),  (14,-0.00112404),  (15,-0.00112404),  (16,-0.00112404),  (17,-0.00112404),  (18,-0.00112404),  (19,-0.00112404),  (20,-0.00112404),  (21,-0.00112404),  (22,-0.00112404),  (23,-0.00112404),  (24,-0.00112404),  (25,-0.00112404),  (26,-0.00112404),  (27,-0.00112404),  (28,-0.00112404),  (29,-0.00112404),  (30,-0.00112404),  (31,-0.00112403), 

Writing: "ThinLine2DTestL06ISOV1_40.chk" (0s, XML)
Steps: 4100000  Time: 0.041       
 CPU Time: 48.5653 min.
(Nodeid,phi):  (0,116.576),  (1,116.577),  (2,93.6941),  (3,2.06882),  (4,0.0321462),  (5,-0.000590483),  (6,-0.00111427),  (7,-0.00112514),  (8,-0.00112527),  (9,-0.00112528),  (10,-0.00112528),  (11,-0.00112528),  (12,-0.00112528),  (13,-0.00112528),  (14,-0.00112528),  (15,-0.00112528),  (16,-0.00112528),  (17,-0.00112528),  (18,-0.00112528),  (19,-0.00112528),  (20,-0.00112528),  (21,-0.00112528),  (22,-0.00112528),  (23,-0.00112528),  (24,-0.00112528),  (25,-0.00112528),  (26,-0.00112528),  (27,-0.00112528),  (28,-0.00112528),  (29,-0.00112528),  (30,-0.00112528),  (31,-0.00112527), 
frontloc = 0.0025, frontloc_old = 0.00245683, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ISOV1_41.chk" (0s, XML)
Steps: 4200000  Time: 0.042       
 CPU Time: 48.5538 min.
(Nodeid,phi):  (0,116.512),  (1,116.514),  (2,95.7726),  (3,2.21565),  (4,0.0345049),  (5,-0.000553762),  (6,-0.00111471),  (7,-0.00112634),  (8,-0.00112649),  (9,-0.00112649),  (10,-0.00112649),  (11,-0.00112649),  (12,-0.00112649),  (13,-0.00112649),  (14,-0.00112649),  (15,-0.00112649),  (16,-0.00112649),  (17,-0.00112649),  (18,-0.00112649),  (19,-0.00112649),  (20,-0.00112649),  (21,-0.00112649),  (22,-0.00112649),  (23,-0.00112649),  (24,-0.00112649),  (25,-0.00112649),  (26,-0.00112649),  (27,-0.00112649),  (28,-0.00112649),  (29,-0.00112649),  (30,-0.00112649),  (31,-0.00112648), 
frontloc = 0.00252158, frontloc_old = 0.0025, cond. vel. = 0.0215841 m/s

Writing: "ThinLine2DTestL06ISOV1_42.chk" (0s, XML)
Steps: 4300000  Time: 0.043       
 CPU Time: 48.5788 min.
(Nodeid,phi):  (0,116.447),  (1,116.448),  (2,97.7373),  (3,2.37313),  (4,0.0370349),  (5,-0.000514265),  (6,-0.00111506),  (7,-0.00112752),  (8,-0.00112767),  (9,-0.00112768),  (10,-0.00112768),  (11,-0.00112768),  (12,-0.00112768),  (13,-0.00112768),  (14,-0.00112768),  (15,-0.00112768),  (16,-0.00112768),  (17,-0.00112768),  (18,-0.00112768),  (19,-0.00112768),  (20,-0.00112768),  (21,-0.00112768),  (22,-0.00112768),  (23,-0.00112768),  (24,-0.00112768),  (25,-0.00112768),  (26,-0.00112768),  (27,-0.00112768),  (28,-0.00112768),  (29,-0.00112768),  (30,-0.00112768),  (31,-0.00112767), 
frontloc = 0.0025625, frontloc_old = 0.00252158, cond. vel. = 0.0409159 m/s

Writing: "ThinLine2DTestL06ISOV1_43.chk" (0s, XML)
Steps: 4400000  Time: 0.044       
 CPU Time: 48.5579 min.
(Nodeid,phi):  (0,116.381),  (1,116.382),  (2,99.5797),  (3,2.54184),  (4,0.0397455),  (5,-0.000471843),  (6,-0.00111533),  (7,-0.00112867),  (8,-0.00112884),  (9,-0.00112884),  (10,-0.00112884),  (11,-0.00112884),  (12,-0.00112884),  (13,-0.00112884),  (14,-0.00112884),  (15,-0.00112884),  (16,-0.00112884),  (17,-0.00112884),  (18,-0.00112884),  (19,-0.00112884),  (20,-0.00112884),  (21,-0.00112884),  (22,-0.00112884),  (23,-0.00112884),  (24,-0.00112884),  (25,-0.00112884),  (26,-0.00112884),  (27,-0.00112884),  (28,-0.00112884),  (29,-0.00112884),  (30,-0.00112884),  (31,-0.00112883), 
frontloc = 0.00261087, frontloc_old = 0.0025625, cond. vel. = 0.0483699 m/s

Writing: "ThinLine2DTestL06ISOV1_44.chk" (0s, XML)
Steps: 4500000  Time: 0.045       
 CPU Time: 48.57 min.
(Nodeid,phi):  (0,116.312),  (1,116.314),  (2,101.294),  (3,2.72244),  (4,0.0426472),  (5,-0.000426327),  (6,-0.00111551),  (7,-0.0011298),  (8,-0.00112998),  (9,-0.00112998),  (10,-0.00112998),  (11,-0.00112998),  (12,-0.00112998),  (13,-0.00112998),  (14,-0.00112998),  (15,-0.00112998),  (16,-0.00112998),  (17,-0.00112998),  (18,-0.00112998),  (19,-0.00112998),  (20,-0.00112998),  (21,-0.00112998),  (22,-0.00112998),  (23,-0.00112998),  (24,-0.00112998),  (25,-0.00112998),  (26,-0.00112998),  (27,-0.00112998),  (28,-0.00112998),  (29,-0.00112998),  (30,-0.00112998),  (31,-0.00112998), 
frontloc = 0.00275, frontloc_old = 0.00261087, cond. vel. = 0.13913 m/s

Writing: "ThinLine2DTestL06ISOV1_45.chk" (0s, XML)
Steps: 4600000  Time: 0.046       
 CPU Time: 48.5608 min.
(Nodeid,phi):  (0,116.243),  (1,116.244),  (2,102.877),  (3,2.91568),  (4,0.0457521),  (5,-0.000377523),  (6,-0.0011156),  (7,-0.00113091),  (8,-0.0011311),  (9,-0.0011311),  (10,-0.0011311),  (11,-0.0011311),  (12,-0.0011311),  (13,-0.0011311),  (14,-0.0011311),  (15,-0.0011311),  (16,-0.0011311),  (17,-0.0011311),  (18,-0.0011311),  (19,-0.0011311),  (20,-0.0011311),  (21,-0.0011311),  (22,-0.0011311),  (23,-0.0011311),  (24,-0.0011311),  (25,-0.0011311),  (26,-0.0011311),  (27,-0.0011311),  (28,-0.0011311),  (29,-0.0011311),  (30,-0.0011311),  (31,-0.0011311), 

Writing: "ThinLine2DTestL06ISOV1_46.chk" (0s, XML)
Steps: 4700000  Time: 0.047       
 CPU Time: 48.5624 min.
(Nodeid,phi):  (0,116.172),  (1,116.173),  (2,104.33),  (3,3.12241),  (4,0.0490739),  (5,-0.000325209),  (6,-0.0011156),  (7,-0.00113199),  (8,-0.0011322),  (9,-0.0011322),  (10,-0.0011322),  (11,-0.0011322),  (12,-0.0011322),  (13,-0.0011322),  (14,-0.0011322),  (15,-0.0011322),  (16,-0.0011322),  (17,-0.0011322),  (18,-0.0011322),  (19,-0.0011322),  (20,-0.0011322),  (21,-0.0011322),  (22,-0.0011322),  (23,-0.0011322),  (24,-0.0011322),  (25,-0.0011322),  (26,-0.0011322),  (27,-0.0011322),  (28,-0.0011322),  (29,-0.0011322),  (30,-0.0011322),  (31,-0.00113219), 
frontloc = 0.00279317, frontloc_old = 0.00275, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ISOV1_47.chk" (0s, XML)
Steps: 4800000  Time: 0.048       
 CPU Time: 48.5532 min.
(Nodeid,phi):  (0,116.1),  (1,116.101),  (2,105.653),  (3,3.34359),  (4,0.0526279),  (5,-0.000269144),  (6,-0.0011155),  (7,-0.00113306),  (8,-0.00113328),  (9,-0.00113328),  (10,-0.00113328),  (11,-0.00113328),  (12,-0.00113328),  (13,-0.00113328),  (14,-0.00113328),  (15,-0.00113328),  (16,-0.00113328),  (17,-0.00113328),  (18,-0.00113328),  (19,-0.00113328),  (20,-0.00113328),  (21,-0.00113328),  (22,-0.00113328),  (23,-0.00113328),  (24,-0.00113328),  (25,-0.00113328),  (26,-0.00113328),  (27,-0.00113328),  (28,-0.00113328),  (29,-0.00113328),  (30,-0.00113328),  (31,-0.00113327), 

Writing: "ThinLine2DTestL06ISOV1_48.chk" (0s, XML)
Steps: 4900000  Time: 0.049       
 CPU Time: 48.5592 min.
(Nodeid,phi):  (0,116.026),  (1,116.028),  (2,106.853),  (3,3.58025),  (4,0.0564306),  (5,-0.000209059),  (6,-0.0011153),  (7,-0.0011341),  (8,-0.00113433),  (9,-0.00113433),  (10,-0.00113433),  (11,-0.00113433),  (12,-0.00113433),  (13,-0.00113433),  (14,-0.00113433),  (15,-0.00113433),  (16,-0.00113433),  (17,-0.00113433),  (18,-0.00113433),  (19,-0.00113433),  (20,-0.00113433),  (21,-0.00113433),  (22,-0.00113433),  (23,-0.00113433),  (24,-0.00113433),  (25,-0.00113433),  (26,-0.00113433),  (27,-0.00113433),  (28,-0.00113433),  (29,-0.00113433),  (30,-0.00113433),  (31,-0.00113432), 

Writing: "ThinLine2DTestL06ISOV1_49.chk" (0s, XML)
Steps: 5000000  Time: 0.05        
 CPU Time: 48.6292 min.
(Nodeid,phi):  (0,115.951),  (1,115.953),  (2,107.933),  (3,3.8335),  (4,0.0605002),  (5,-0.000144665),  (6,-0.00111499),  (7,-0.00113511),  (8,-0.00113536),  (9,-0.00113537),  (10,-0.00113537),  (11,-0.00113537),  (12,-0.00113537),  (13,-0.00113537),  (14,-0.00113537),  (15,-0.00113537),  (16,-0.00113537),  (17,-0.00113537),  (18,-0.00113537),  (19,-0.00113537),  (20,-0.00113537),  (21,-0.00113537),  (22,-0.00113537),  (23,-0.00113537),  (24,-0.00113537),  (25,-0.00113537),  (26,-0.00113537),  (27,-0.00113537),  (28,-0.00113537),  (29,-0.00113537),  (30,-0.00113537),  (31,-0.00113536), 
frontloc = 0.002875, frontloc_old = 0.00279317, cond. vel. = 0.0818317 m/s

Writing: "ThinLine2DTestL06ISOV1_50.chk" (0s, XML)
Steps: 5100000  Time: 0.051       
 CPU Time: 48.5621 min.
